Date,Open,High,Low,Close,Volume
2025-04-21,8150,8220,8080,8140,88549
2025-04-22,8170,8240,8080,8130,168350
2025-04-23,8180,8180,8120,8120,76182
2025-04-24,8160,8190,8090,8120,23825
2025-04-25,8120,8150,8090,8120,70309
2025-04-28,8120,8180,8080,8140,95892
2025-04-29,8150,8230,8080,8150,44467
2025-04-30,8160,8250,8070,8160,23388
2025-05-01,8170,8200,8110,8150,190882
2025-05-02,8220,8320,8080,8160,137822
2025-05-05,8170,8300,8040,8180,45361
2025-05-06,8180,8200,8150,8170,31330
2025-05-07,8180,8210,8140,8160,30460
2025-05-08,8140,8230,8080,8160,90995
2025-05-09,8130,8320,8030,8170,24425
2025-05-12,8280,8330,8140,8180,83128
2025-05-13,8180,8270,8100,8180,52034
2025-05-14,8160,8270,8080,8190,52961
2025-05-15,8230,8300,8130,8200,49520
2025-05-16,8150,8310,8050,8200,83346
2025-05-19,8250,8330,8150,8200,63618
2025-05-20,8130,8240,8090,8200,51217
2025-05-21,8220,8270,8160,8200,206045
2025-05-22,8180,8260,8120,8210,162313
2025-05-23,8230,8320,8130,8210,92234
2025-05-26,8210,8240,8200,8230,45255
2025-05-27,8210,8340,8120,8240,54532
2025-05-28,8270,8350,8190,8250,30604
2025-05-29,8250,8330,8180,8260,111075
2025-05-30,8280,8330,8230,8270,56687
2025-06-02,8240,8340,8190,8280,22706
2025-06-03,8210,8350,8150,8290,86688
2025-06-04,8300,8360,8260,8310,47572
2025-06-05,8290,8320,8270,8300,104191
2025-06-06,8380,8420,8290,8330,79840
2025-06-09,8370,8370,8360,8360,39309
2025-06-10,8340,8500,8230,8390,59771
2025-06-11,8350,8450,8310,8410,53108
2025-06-12,8350,8490,8280,8420,23567
2025-06-13,8400,8500,8350,8440,153083
2025-06-16,8440,8520,8390,8460,16127
2025-06-17,8490,8590,8390,8490,35164
2025-06-18,8390,8650,8240,8500,14951
2025-06-19,8520,8530,8510,8520,73976
2025-06-20,8520,8660,8410,8520,176414
2025-06-23,8510,8570,8490,8550,139259
2025-06-24,8570,8580,8550,8560,53403
2025-06-25,8620,8750,8450,8570,63143
2025-06-26,8580,8660,8510,8590,25966
2025-06-27,8600,8680,8540,8620,52860
2025-06-30,8590,8770,8470,8640,31322
2025-07-01,8620,8700,8600,8660,48697
2025-07-02,8700,8710,8660,8670,75964
2025-07-03,8630,8760,8580,8680,69358
2025-07-04,8680,8800,8600,8700,93600
2025-07-07,8770,8850,8660,8730,115990
2025-07-08,8740,8780,8710,8740,88890
2025-07-09,8770,8910,8670,8770,148488
2025-07-10,8830,8860,8770,8790,47500
2025-07-11,8790,8860,8770,8830,69458
2025-07-14,8820,8940,8750,8860,58164
2025-07-15,8940,8960,8860,8870,55245
2025-07-16,8850,8930,8820,8890,88886
2025-07-17,8900,9020,8810,8900,80617
2025-07-18,8910,9020,8830,8920,121471
2025-07-21,8990,9100,8850,8950,28725
2025-07-22,8950,9080,8870,8980,40763
2025-07-23,8960,9090,8880,9000,22770
2025-07-24,9060,9120,8950,9010,32888
2025-07-25,9030,9050,9030,9050,47113
2025-07-28,9140,9210,9010,9070,42880
2025-07-29,9050,9140,9020,9100,55109
2025-07-30,9100,9240,9010,9120,75751
2025-07-31,9180,9260,9080,9150,24365
2025-08-01,9230,9280,9140,9180,15490
2025-08-04,9180,9290,9110,9210,32014
2025-08-05,9160,9290,9100,9210,87265
2025-08-06,9170,9250,9160,9230,20398
2025-08-07,9180,9390,9040,9240,53027
2025-08-08,9220,9330,9180,9280,37509
2025-08-11,9290,9420,9190,9310,43841
2025-08-12,9330,9380,9270,9310,32554
2025-08-13,9360,9370,9300,9310,29950
2025-08-14,9300,9400,9220,9310,23904
2025-08-15,9270,9470,9150,9310,42772
2025-08-18,9390,9510,9230,9340,72488
2025-08-19,9360,9430,9300,9360,95150
2025-08-20,9380,9490,9290,9370,40388
2025-08-21,9290,9400,9260,9370,58156
2025-08-22,9410,9420,9370,9380,30395
2025-08-25,9380,9490,9310,9400,60420
2025-08-26,9420,9530,9310,9410,40389
2025-08-27,9440,9520,9330,9410,218744
2025-08-28,9380,9470,9320,9410,115656
2025-08-29,9420,9560,9300,9400,48224
2025-09-01,9400,9560,9280,9410,117346
2025-09-02,9420,9440,9400,9420,92708
2025-09-03,9430,9530,9320,9430,74215
2025-09-04,9430,9470,9390,9430,55484
2025-09-05,9480,9540,9370,9420,7641
2025-09-08,9470,9490,9430,9440,90647
2025-09-09,9490,9560,9360,9430,49286
2025-09-10,9470,9540,9420,9460,99559
2025-09-11,9430,9530,9360,9460,260789
2025-09-12,9450,9490,9430,9460,46451
2025-09-15,9530,9650,9380,9470,29009
2025-09-16,9500,9550,9440,9470,47678
2025-09-17,9400,9560,9330,9470,113550
2025-09-18,9480,9560,9390,9460,74980
2025-09-19,9490,9570,9400,9460,66713
2025-09-22,9470,9550,9410,9470,170046
2025-09-23,9440,9570,9370,9470,9159
2025-09-24,9350,9550,9280,9470,249805
2025-09-25,9380,9540,9300,9450,71992
2025-09-26,9440,9460,9440,9460,26258
2025-09-29,9440,9540,9390,9480,31328
2025-09-30,9420,9610,9310,9490,281258
2025-10-01,9520,9550,9440,9470,72734
2025-10-02,9560,9690,9380,9470,168019
2025-10-03,9480,9510,9450,9470,48659
2025-10-06,9500,9540,9450,9490,220337
2025-10-07,9440,9580,9370,9480,30007
2025-10-08,9400,9490,9380,9470,212517
2025-10-09,9360,9530,9280,9450,81107
2025-10-10,9470,9490,9420,9440,37999
2025-10-13,9370,9490,9350,9460,38773
2025-10-14,9470,9470,9470,9470,34278
2025-10-15,9510,9570,9420,9460,39021
2025-10-16,9430,9530,9370,9460,19781
2025-10-17,9460,9540,9400,9450,28443
2025-10-20,9480,9530,9430,9470,137056
2025-10-21,9400,9590,9290,9460,69950
2025-10-22,9450,9620,9320,9480,76641
2025-10-23,9460,9520,9430,9480,79882
2025-10-24,9400,9560,9350,9480,57277
2025-10-27,9450,9530,9400,9480,170285
2025-10-28,9510,9600,9430,9490,34419
2025-10-29,9500,9640,9320,9460,71602
2025-10-30,9430,9530,9360,9450,177313
2025-10-31,9480,9530,9390,9440,121830
2025-11-03,9420,9520,9370,9450,177469
2025-11-04,9360,9520,9300,9450,125486
2025-11-05,9420,9460,9420,9450,43251
2025-11-06,9470,9630,9310,9440,121008
2025-11-07,9460,9560,9340,9430,227423
2025-11-10,9430,9510,9370,9440,104969
2025-11-11,9440,9510,9380,9430,31164
2025-11-12,9350,9510,9300,9430,39417
2025-11-13,9380,9490,9320,9430,162769
2025-11-14,9430,9490,9390,9430,123469
2025-11-17,9410,9460,9410,9450,34066
2025-11-18,9440,9480,9410,9450,54135
2025-11-19,9530,9590,9390,9430,374571
2025-11-20,9440,9470,9410,9430,34302
2025-11-21,9440,9500,9360,9430,69338
2025-11-24,9360,9500,9320,9440,25340
2025-11-25,9380,9470,9340,9420,21809
2025-11-26,9410,9540,9310,9410,114344
2025-11-27,9400,9540,9290,9420,223131
2025-11-28,9420,9510,9330,9410,69104
2025-12-01,9450,9490,9390,9420,125919
2025-12-02,9360,9480,9320,9430,44154
2025-12-03,9450,9460,9420,9430,88630
2025-12-04,9480,9510,9400,9430,157781
2025-12-05,9430,9490,9380,9450,15274
2025-12-08,9320,9510,9300,9480,34062
2025-12-09,9470,9570,9390,9480,89702
2025-12-10,9510,9620,9400,9490,72791
2025-12-11,9440,9640,9320,9500,15492
2025-12-12,9440,9560,9410,9510,33367
2025-12-15,9440,9570,9400,9530,138696
2025-12-16,9550,9640,9450,9540,43954
2025-12-17,9620,9730,9440,9530,37100
2025-12-18,9560,9630,9490,9550,164242
2025-12-19,9540,9700,9400,9530,111787
2025-12-22,9480,9600,9450,9560,49702
2025-12-23,9580,9660,9500,9560,31983
2025-12-24,9560,9610,9530,9570,36673
2025-12-25,9580,9660,9510,9580,41047
2025-12-26,9560,9700,9450,9590,68035
2025-12-29,9570,9710,9510,9610,257868
2025-12-30,9600,9670,9540,9610,194059
2025-12-31,9590,9700,9520,9620,131974
2026-01-01,9620,9730,9550,9640,21496
2026-01-02,9750,9860,9550,9650,90135
2026-01-05,9620,9840,9510,9740,156398
2026-01-06,9740,9870,9640,9780,34206
2026-01-07,9820,9860,9770,9810,40296
2026-01-08,9850,9950,9760,9860,76587
2026-01-09,9850,9990,9750,9890,112095
2026-01-12,9930,10070,9850,9990,66735
2026-01-13,10030,10150,9960,10050,89500
2026-01-14,10050,10230,9950,10090,8112
2026-01-15,10120,10160,10080,10120,138360
2026-01-16,10120,10260,10050,10180,82152
2026-01-19,10160,10340,10120,10280,198878
2026-01-20,10270,10450,10130,10310,270716
2026-01-21,10320,10440,10220,10340,131584
2026-01-22,10280,10460,10200,10380,57408
2026-01-23,10290,10480,10230,10410,64955
2026-01-26,10510,10570,10450,10500,54495
2026-01-27,10510,10660,10420,10540,102335
2026-01-28,10560,10700,10480,10580,202344
2026-01-29,10620,10710,10540,10630,225771
2026-01-30,10600,10720,10550,10660,87920
2026-02-02,10710,10830,10640,10750,66636
2026-02-03,10670,10820,10640,10790,297055
2026-02-04,10770,10880,10710,10820,34728
2026-02-05,10730,10980,10660,10870,17343
2026-02-06,10910,11010,10850,10930,49022
2026-02-09,11030,11090,10980,11040,186443
2026-02-10,11090,11220,10960,11070,49256
2026-02-11,11130,11180,11060,11110,37908
2026-02-12,11080,11260,10950,11140,88694
2026-02-13,11130,11280,11050,11180,94476
2026-02-16,11130,11340,11080,11270,179762
2026-02-17,11280,11430,11170,11300,15494
2026-02-18,11270,11520,11150,11340,196255
2026-02-19,11300,11490,11200,11370,181514
2026-02-20,11410,11540,11300,11410,235467
2026-02-23,11320,11640,11210,11520,125363
2026-02-24,11420,11660,11330,11570,75853
2026-02-25,11650,11760,11530,11610,290713
2026-02-26,11620,11740,11580,11670,119090
2026-02-27,11640,11840,11500,11690,55185
2026-03-02,11700,11890,11620,11790,50872
2026-03-03,11770,11950,11670,11810,315837
2026-03-04,11750,12000,11610,11840,40765
2026-03-05,11800,11940,11740,11870,19473
2026-03-06,11930,11980,11900,11930,128556
2026-03-09,11870,12060,11820,11990,93226
2026-03-10,12000,12040,11980,12020,128367
2026-03-11,11940,12110,11890,12030,111785
2026-03-12,12040,12130,11990,12060,44693
2026-03-13,12060,12210,11930,12080,210293
2026-03-16,12110,12230,12060,12170,89750
2026-03-17,12090,12270,12010,12190,135973
2026-03-18,12310,12330,12200,12220,192265
2026-03-19,12250,12320,12170,12230,77137
2026-03-20,12280,12370,12170,12260,82128
2026-03-23,12300,12500,12150,12350,65567
2026-03-24,12380,12490,12300,12390,78143
2026-03-25,12350,12500,12300,12420,51807
2026-03-26,12430,12500,12400,12460,48831
2026-03-27,12560,12620,12420,12490,52204
2026-03-30,12440,12660,12370,12580,41411
2026-03-31,12690,12760,12540,12590,76252
2026-04-01,12640,12670,12590,12610,97549
2026-04-02,12550,12710,12470,12620,60459
2026-04-03,12520,12750,12380,12610,102630
2026-04-06,12620,12810,12560,12710,37245
2026-04-07,12700,12760,12690,12730,92252
2026-04-08,12770,12850,12670,12730,41995
2026-04-09,12720,12810,12680,12760,84479
2026-04-10,12780,12860,12720,12790,279150
2026-04-13,12710,12930,12700,12900,76941
2026-04-14,12900,13080,12800,12930,169873
2026-04-15,12990,13090,12860,12940,28525
2026-04-16,12890,13100,12780,12940,46226
2026-04-17,13030,13130,12860,12950,45458
2026-04-20,12910,13180,12750,13030,72528
2026-04-21,13050,13170,12960,13050,51065
2026-04-22,12970,13140,12900,13060,66315
2026-04-23,13160,13340,12910,13070,57120
2026-04-24,13110,13230,12970,13090,102630
2026-04-27,13080,13190,13070,13180,41077
2026-04-28,13140,13300,13050,13200,105957
2026-04-29,13180,13320,13080,13220,30322
2026-04-30,13210,13360,13100,13230,75418
2026-05-01,13290,13460,13120,13250,73334
2026-05-04,13130,13350,13120,13340,57416
2026-05-05,13460,13580,13270,13360,169249
2026-05-06,13350,13530,13240,13390,131619
2026-05-07,13420,13470,13360,13410,39055
2026-05-08,13350,13540,13280,13440,31817
2026-05-11,13450,13650,13370,13580,67340
2026-05-12,13680,13700,13570,13590,55191
2026-05-13,13570,13680,13510,13620,52765
2026-05-14,13670,13810,13520,13650,122508
2026-05-15,13580,13750,13530,13690,168545
2026-05-18,13790,13920,13700,13800,60223
2026-05-19,13830,14040,13620,13800,68774
2026-05-20,13830,13900,13770,13830,413639
2026-05-21,13880,13970,13770,13840,53136
2026-05-22,13880,14060,13710,13870,128495
2026-05-25,13860,14100,13740,13990,311770
2026-05-26,13960,14160,13850,14030,119560
2026-05-27,14090,14110,14050,14070,65176
2026-05-28,14070,14280,13910,14090,91732
2026-05-29,14070,14250,13960,14120,72773
2026-06-01,14090,14380,13990,14240,105607
2026-06-02,14230,14490,14010,14270,90965
2026-06-03,14230,14490,14070,14310,34401
2026-06-04,14480,14560,14280,14340,212279
2026-06-05,14360,14610,14170,14360,90388
2026-06-08,14340,14530,14290,14460,232767
2026-06-09,14410,14620,14310,14510,217289
2026-06-10,14500,14720,14420,14590,45191
2026-06-11,14600,14740,14510,14630,158420
2026-06-12,14660,14910,14480,14690,100976
2026-06-15,14590,15020,14420,14810,103328
2026-06-16,14840,14980,14740,14860,54753
2026-06-17,14810,15030,14690,14900,388301
2026-06-18,14860,15020,14800,14950,159404
2026-06-19,15000,15120,14880,15000,58273
2026-06-22,15050,15180,15020,15130,216122
2026-06-23,15080,15330,14960,15180,39066
2026-06-24,15100,15320,15030,15240,181135
2026-06-25,15280,15370,15220,15310,74544
2026-06-26,15460,15530,15310,15370,65503
2026-06-29,15430,15640,15330,15530,328815
2026-06-30,15470,15660,15410,15570,64097
2026-07-01,15590,15770,15480,15650,65620
2026-07-02,15810,15930,15600,15710,525299
2026-07-03,15630,15850,15570,15770,89221
2026-07-06,15730,16080,15590,15940,93776
2026-07-07,15860,16170,15720,16000,163030
2026-07-08,16000,16250,15890,16080,142727
2026-07-09,16060,16240,15970,16140,94048
2026-07-10,16020,16300,15960,16200,111138
2026-07-13,16310,16410,16270,16350,239612
2026-07-14,16450,16590,16310,16410,52048
2026-07-15,16420,16600,16330,16480,17158
2026-07-16,16560,16690,16410,16540,34998
2026-07-17,16470,16800,16330,16610,63167
2026-07-20,16510,16900,16400,16750,246606
